property_type,sector,bedRoom,bathroom,balcony,floorNum,facing,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category,price
flat,pocharam,3.0,3.0,2,3.0,North-East,Old Property,1443.0,0.0,0.0,0.0,35.0,40.0,Mid Floor,0.7
flat,allwyn colony,2.0,2.0,1,3.0,West,Moderately Old,1125.0,1.0,0.0,1.0,28.0,7.0,Mid Floor,0.66
flat,shamshabad,3.0,3.0,2,3.0,East,New Property,1530.0,0.0,0.0,1.0,47.0,0.0,Mid Floor,0.75
flat,gundlapochampalli,3.0,3.0,1,5.0,East,New Property,1260.0,1.0,0.0,0.0,108.0,0.0,Mid Floor,0.7
flat,appa junction,2.0,2.0,1,16.0,West,New Property,1396.0,0.0,0.0,0.0,123.0,0.0,High Floor,1.07
flat,pocharam,2.0,2.0,1,4.0,East,Relatively New,980.0,0.0,0.0,0.0,6.0,0.0,Mid Floor,0.32
flat,kukatpally,2.0,2.0,2,5.0,East,New Property,1261.0,0.0,0.0,0.0,90.0,0.0,Mid Floor,0.94
flat,tolichowki,4.0,3.0,2,2.0,Not Available,New Property,1830.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.9
flat,kushaiguda,2.0,2.0,2,1.0,Not Available,New Property,1010.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.48
flat,puppalaguda,2.0,2.0,1,30.0,East,New Property,1314.0,0.0,0.0,0.0,202.0,0.0,High Floor,1.5
flat,sanath nagar,2.0,2.0,3,1.0,Not Available,Moderately Old,1377.0,0.0,0.0,0.0,54.0,0.0,Low Floor,1.2
flat,gandimaisamma,3.0,2.0,2,3.0,East,Under Construction,1510.0,0.0,0.0,0.0,76.0,0.0,Mid Floor,0.72
flat,santoshnagar,3.0,3.0,2,3.0,Not Available,Moderately Old,1299.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.59
flat,madhapur,2.0,2.0,2,3.0,West,Moderately Old,1232.0,0.0,0.0,0.0,44.0,0.0,Mid Floor,0.96
flat,bairagiguda,1.0,1.0,0,4.0,North,Relatively New,535.0,0.0,0.0,0.0,21.0,0.0,Mid Floor,0.25
flat,kompally,2.0,2.0,1,3.0,Not Available,New Property,842.0,0.0,0.0,0.0,26.0,0.0,Mid Floor,0.5
flat,bolarum,1.0,1.0,0,3.0,North,Old Property,550.0,0.0,0.0,0.0,0.0,7.0,Mid Floor,0.13
flat,narsingi,2.0,2.0,1,2.0,West,Relatively New,1275.0,0.0,0.0,1.0,131.0,26.0,Low Floor,0.92
flat,gachibowli,3.0,3.0,3,9.0,West,Moderately Old,2690.0,0.0,0.0,1.0,209.0,74.0,Mid Floor,2.9
flat,old safilguda,2.0,2.0,0,1.0,East,Old Property,900.0,0.0,0.0,0.0,53.0,12.0,Low Floor,0.46
flat,kowkur,3.0,3.0,1,2.0,Not Available,Moderately Old,1250.0,0.0,0.0,0.0,69.0,17.0,Low Floor,0.48
flat,mallapur,2.0,2.0,1,3.0,East,New Property,1010.0,0.0,0.0,0.0,22.0,0.0,Mid Floor,0.49
flat,yapral,3.0,1.0,1,4.0,East,New Property,1650.0,0.0,0.0,0.0,24.0,0.0,Mid Floor,0.76
flat,turkapally,2.0,1.0,1,0.0,West,Moderately Old,715.0,0.0,0.0,0.0,35.0,0.0,Low Floor,0.23
flat,bachupally,3.0,3.0,1,4.0,East,New Property,1147.0,0.0,0.0,0.0,43.0,0.0,Mid Floor,0.82
flat,narsingi,3.0,4.0,1,4.0,East,Relatively New,2540.0,1.0,1.0,1.0,161.0,28.0,Mid Floor,2.29
flat,kapra,2.0,2.0,2,4.0,South,Old Property,1000.0,0.0,0.0,1.0,32.0,0.0,Mid Floor,0.35
flat,nanakramguda,3.0,4.0,2,0.0,East,Relatively New,2615.0,0.0,1.0,1.0,45.0,36.0,Low Floor,2.6
flat,bachupally,2.0,2.0,1,0.0,East,Relatively New,1250.0,0.0,0.0,1.0,45.0,0.0,Low Floor,0.56
flat,defence colony,2.0,2.0,2,3.0,South,Moderately Old,1180.0,1.0,0.0,1.0,46.0,3.0,Mid Floor,0.65
flat,anand nagar colony,3.0,3.0,2,5.0,West,Moderately Old,1560.0,0.0,0.0,0.0,132.0,30.0,Mid Floor,1.1
flat,osmania university teachers colony,3.0,2.0,2,0.0,North-West,Old Property,1800.0,0.0,0.0,0.0,0.0,5.0,Low Floor,0.7
flat,peeramcheru,3.0,2.0,1,5.0,West,Relatively New,1365.0,0.0,0.0,0.0,20.0,0.0,Mid Floor,0.64
flat,langer house,3.0,2.0,1,4.0,North-East,Relatively New,1365.0,0.0,0.0,0.0,8.0,0.0,Mid Floor,0.64
flat,appa junction,3.0,2.0,1,2.0,East,Relatively New,1365.0,0.0,0.0,0.0,81.0,31.0,Low Floor,0.64
flat,peeramcheru,3.0,2.0,1,2.0,West,Relatively New,1365.0,0.0,0.0,0.0,71.0,8.0,Low Floor,0.64
flat,gandhamguda,3.0,2.0,1,3.0,East,Relatively New,1365.0,0.0,0.0,0.0,64.0,0.0,Mid Floor,0.64
flat,sun city,3.0,3.0,1,3.0,East,Relatively New,1365.0,0.0,0.0,0.0,63.0,8.0,Mid Floor,0.64
flat,dilsukh nagar,2.0,2.0,1,4.0,South,Old Property,944.0,0.0,0.0,0.0,112.0,4.0,Mid Floor,0.6
flat,medchal,2.0,2.0,1,1.0,East,Old Property,730.0,0.0,0.0,0.0,37.0,0.0,Low Floor,0.22
flat,turkapally,2.0,1.0,1,2.0,East,Old Property,723.0,0.0,0.0,0.0,28.0,0.0,Low Floor,0.25
flat,karmanghat,2.0,2.0,2,5.0,East,Moderately Old,1017.0,0.0,0.0,0.0,37.0,0.0,Mid Floor,0.48
flat,kapra,2.0,2.0,2,4.0,South,Old Property,1000.0,0.0,0.0,1.0,22.0,0.0,Mid Floor,0.35
flat,pjr layout,3.0,2.0,1,4.0,East,Moderately Old,1447.0,0.0,0.0,1.0,23.0,19.0,Mid Floor,0.8
flat,begumpet,2.0,2.0,1,4.0,North,Relatively New,1200.0,0.0,0.0,0.0,28.0,33.0,Mid Floor,1.15
flat,kukatpally,2.0,2.0,1,3.0,South,Old Property,900.0,0.0,0.0,0.0,8.0,13.0,Mid Floor,0.65
flat,patancheru,2.0,2.0,1,3.0,East,Relatively New,1046.0,0.0,0.0,1.0,164.0,0.0,Mid Floor,0.58
flat,gachibowli,2.0,2.0,1,8.0,East,Relatively New,1283.0,0.0,0.0,0.0,241.0,33.0,Mid Floor,1.5
flat,pocharam,3.0,3.0,1,7.0,West,Relatively New,1072.0,0.0,0.0,0.0,164.0,28.0,Mid Floor,0.46
flat,autonagar,3.0,3.0,2,1.0,West,Moderately Old,1700.0,0.0,0.0,0.0,171.0,21.0,Low Floor,0.8
flat,financial district,3.0,3.0,2,6.0,North,Relatively New,2198.0,1.0,1.0,1.0,58.0,59.0,Mid Floor,2.67
flat,khajaguda,2.0,2.0,1,12.0,West,Relatively New,1083.0,0.0,0.0,0.0,58.0,21.0,High Floor,1.02
flat,gajulramaram,2.0,2.0,1,1.0,East,New Property,1225.0,0.0,1.0,1.0,31.0,0.0,Low Floor,0.64
flat,gajulramaram,3.0,3.0,1,3.0,North,New Property,1525.0,0.0,1.0,1.0,28.0,0.0,Mid Floor,0.79
flat,nallagandla,3.0,3.0,1,14.0,East,New Property,1750.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.72
flat,gachibowli,4.0,4.0,2,14.0,East,Moderately Old,3900.0,1.0,1.0,1.0,58.0,0.0,High Floor,4.48
flat,gachibowli,4.0,4.0,3,17.0,West,Relatively New,2500.0,0.0,1.0,1.0,234.0,0.0,High Floor,3.13
flat,gajulramaram,2.0,2.0,1,4.0,West,New Property,1090.0,0.0,0.0,0.0,28.0,0.0,Mid Floor,0.53
flat,langer house,3.0,2.0,1,3.0,North-East,Relatively New,1365.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,0.64
flat,peeranchuruvu,3.0,2.0,1,3.0,East,Relatively New,1360.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,0.64
flat,shilpa hills,3.0,3.0,1,7.0,East,Moderately Old,2360.0,0.0,0.0,1.0,156.0,13.0,Mid Floor,2.36
flat,gachibowli,3.0,3.0,1,18.0,East,Relatively New,1400.0,1.0,0.0,1.0,58.0,0.0,High Floor,2.15
flat,hi tech city,3.0,3.0,2,18.0,West,Moderately Old,3180.0,0.0,0.0,1.0,79.0,6.0,High Floor,5.4
flat,kondapur,2.0,2.0,2,4.0,Not Available,New Property,1371.0,0.0,0.0,0.0,154.0,0.0,Mid Floor,1.5
flat,narsingi,3.0,3.0,2,21.0,West,New Property,2055.0,0.0,0.0,0.0,130.0,0.0,High Floor,2.39
flat,sainikpuri,2.0,2.0,2,1.0,East,Moderately Old,1050.0,0.0,0.0,1.0,37.0,3.0,Low Floor,0.56
flat,appa junction,2.0,2.0,1,1.0,East,Moderately Old,1030.0,1.0,0.0,0.0,125.0,7.0,Low Floor,0.6
flat,financial district,3.0,3.0,2,7.0,North,Relatively New,1700.0,0.0,0.0,1.0,190.0,0.0,Mid Floor,1.65
flat,kondapur,3.0,3.0,2,4.0,North,Old Property,2150.0,1.0,0.0,1.0,58.0,39.0,Mid Floor,1.95
flat,tellapur,2.0,2.0,2,5.0,East,Relatively New,1125.0,0.0,0.0,1.0,52.0,0.0,Mid Floor,0.68
flat,tellapur,2.0,2.0,2,5.0,East,Relatively New,1212.0,0.0,0.0,1.0,52.0,0.0,Mid Floor,0.73
flat,nizampet,2.0,2.0,2,5.0,East,Relatively New,1275.0,1.0,0.0,0.0,52.0,0.0,Mid Floor,0.79
flat,bn reddy nagar,2.0,2.0,2,3.0,West,Relatively New,1188.0,0.0,0.0,1.0,180.0,0.0,Mid Floor,0.59
flat,gachibowli,4.0,4.0,3,8.0,East,Relatively New,2500.0,0.0,1.0,1.0,234.0,0.0,Mid Floor,2.98
flat,narsingi,4.0,4.0,2,3.0,East,Relatively New,2630.0,1.0,1.0,1.0,58.0,14.0,Mid Floor,2.35
flat,narsingi,3.0,4.0,1,17.0,West,Relatively New,2540.0,1.0,1.0,1.0,58.0,33.0,High Floor,2.45
flat,financial district,3.0,3.0,2,2.0,West,Relatively New,2014.0,0.0,0.0,0.0,43.0,0.0,Low Floor,1.92
flat,kondapur,2.0,2.0,1,3.0,East,New Property,1225.0,0.0,0.0,0.0,28.0,0.0,Mid Floor,0.83
flat,kondapur,3.0,3.0,1,20.0,West,Relatively New,2350.0,1.0,0.0,1.0,58.0,27.0,High Floor,3.6
flat,patancheru,2.0,2.0,1,1.0,East,New Property,1070.0,0.0,0.0,1.0,94.0,0.0,Low Floor,0.44
flat,narsingi,3.0,3.0,3,15.0,West,New Property,2484.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.8
flat,narsingi,2.0,2.0,1,14.0,West,New Property,1397.0,0.0,0.0,1.0,58.0,35.0,High Floor,1.2
flat,kondapur,4.0,5.0,2,6.0,East,Moderately Old,3160.0,0.0,0.0,0.0,35.0,38.0,Mid Floor,3.48
flat,dilsukh nagar,3.0,3.0,1,3.0,East,Relatively New,2810.0,1.0,0.0,1.0,87.0,0.0,Mid Floor,2.19
flat,dilsukh nagar,3.0,3.0,1,5.0,East,Relatively New,2000.0,0.0,0.0,1.0,126.0,0.0,Mid Floor,1.66
flat,dilsukh nagar,3.0,3.0,1,0.0,East,Relatively New,1740.0,0.0,0.0,1.0,126.0,0.0,Low Floor,1.44
flat,dilsukh nagar,3.0,3.0,1,2.0,East,Relatively New,1675.0,0.0,0.0,0.0,87.0,0.0,Low Floor,1.16
flat,janachaitanya colony,3.0,3.0,1,2.0,East,New Property,1550.0,0.0,0.0,0.0,64.0,0.0,Low Floor,0.7
flat,nallagandla,2.0,2.0,1,14.0,East,New Property,1275.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.3
flat,chandanagar,3.0,3.0,2,2.0,East,New Property,1505.0,1.0,0.0,1.0,52.0,0.0,Low Floor,0.83
flat,kukatpally,3.0,3.0,2,2.0,East,Relatively New,2259.0,0.0,0.0,1.0,122.0,31.0,Low Floor,2.0
flat,aminpur,2.0,2.0,2,2.0,North,New Property,1200.0,0.0,0.0,1.0,52.0,0.0,Low Floor,0.61
flat,aminpur,3.0,3.0,2,2.0,West,New Property,1450.0,0.0,0.0,1.0,52.0,0.0,Low Floor,0.75
flat,aminpur,3.0,3.0,2,2.0,North-East,New Property,1475.0,1.0,0.0,1.0,52.0,0.0,Low Floor,0.76
flat,miyapur,3.0,3.0,2,3.0,East,New Property,1650.0,1.0,0.0,1.0,145.0,0.0,Mid Floor,1.09
flat,kukatpally,3.0,2.0,1,11.0,East,Relatively New,1450.0,0.0,0.0,0.0,55.0,0.0,High Floor,1.21
flat,kukatpally,3.0,2.0,1,14.0,East,Relatively New,1450.0,0.0,0.0,0.0,44.0,0.0,High Floor,1.2
flat,nallagandla,3.0,3.0,1,7.0,East,New Property,2070.0,0.0,0.0,1.0,58.0,0.0,Mid Floor,2.0
flat,kondapur,3.0,3.0,2,16.0,East,New Property,2290.0,0.0,1.0,0.0,58.0,0.0,High Floor,2.6
flat,kondapur,3.0,3.0,2,9.0,East,Relatively New,2470.0,1.0,0.0,0.0,51.0,0.0,Mid Floor,2.4
flat,kondapur,3.0,3.0,2,5.0,East,Relatively New,2000.0,0.0,0.0,1.0,43.0,0.0,Mid Floor,1.95
flat,kondapur,3.0,3.0,2,10.0,East,Relatively New,1720.0,0.0,0.0,1.0,35.0,0.0,Mid Floor,1.7
flat,tellapur,2.0,2.0,2,9.0,North-East,Relatively New,1305.0,0.0,0.0,1.0,29.0,0.0,Mid Floor,0.87
flat,kondapur,3.0,3.0,2,4.0,West,Relatively New,2060.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,2.12
flat,kondapur,3.0,3.0,2,11.0,East,Relatively New,2710.0,1.0,0.0,0.0,58.0,0.0,High Floor,2.79
flat,kondapur,3.0,3.0,2,18.0,East,Relatively New,2475.0,1.0,0.0,0.0,58.0,0.0,High Floor,2.55
flat,kondapur,3.0,3.0,2,3.0,West,Relatively New,1840.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,1.9
flat,kondapur,3.0,3.0,2,10.0,West,Relatively New,1720.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,1.77
flat,kondapur,2.0,2.0,1,15.0,East,Relatively New,1340.0,0.0,0.0,0.0,58.0,0.0,High Floor,1.38
flat,kondapur,3.0,3.0,2,11.0,West,Relatively New,1505.0,0.0,0.0,0.0,58.0,0.0,High Floor,1.55
flat,peeramcheru,3.0,2.0,1,3.0,North-East,Relatively New,1365.0,0.0,0.0,0.0,20.0,0.0,Mid Floor,0.64
flat,narsingi,3.0,3.0,1,2.0,East,Relatively New,1630.0,0.0,0.0,1.0,157.0,0.0,Low Floor,1.06
flat,bachupally,2.0,2.0,1,3.0,West,Relatively New,1165.0,0.0,0.0,0.0,43.0,0.0,Mid Floor,0.64
flat,bachupally,2.0,2.0,1,2.0,East,Relatively New,1165.0,0.0,0.0,0.0,42.0,0.0,Low Floor,0.65
flat,bachupally,2.0,2.0,1,1.0,East,Relatively New,1165.0,0.0,0.0,0.0,43.0,0.0,Low Floor,0.64
flat,bachupally,2.0,2.0,1,5.0,East,Relatively New,1165.0,0.0,0.0,0.0,42.0,0.0,Mid Floor,0.64
flat,bachupally,2.0,2.0,1,5.0,West,Relatively New,1165.0,0.0,0.0,0.0,28.0,16.0,Mid Floor,0.64
flat,miyapur,2.0,2.0,1,3.0,North-East,Relatively New,1165.0,0.0,0.0,0.0,50.0,0.0,Mid Floor,0.64
flat,miyapur,2.0,2.0,1,4.0,North,Relatively New,1165.0,0.0,0.0,0.0,35.0,0.0,Mid Floor,0.64
flat,bachupally,3.0,3.0,1,3.0,West,Relatively New,1495.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.82
flat,bachupally,3.0,3.0,1,4.0,East,Relatively New,1295.0,0.0,0.0,0.0,6.0,0.0,Mid Floor,0.83
flat,puppalaguda,3.0,3.0,2,11.0,East,New Property,2300.0,0.0,0.0,0.0,58.0,0.0,High Floor,1.68
flat,gachibowli,3.0,3.0,2,13.0,East,Relatively New,1740.0,1.0,0.0,1.0,58.0,38.0,High Floor,2.0
flat,narsingi,3.0,3.0,1,15.0,East,New Property,1535.0,0.0,0.0,1.0,45.0,0.0,High Floor,1.47
flat,kokapet,3.0,3.0,3,15.0,West,Relatively New,2170.0,0.0,0.0,1.0,58.0,20.0,High Floor,2.5
flat,kompally,2.0,2.0,1,4.0,North-West,New Property,1200.0,0.0,0.0,1.0,15.0,0.0,Mid Floor,0.66
flat,gachibowli,3.0,3.0,1,28.0,East,Moderately Old,2018.0,0.0,0.0,1.0,58.0,40.0,High Floor,1.84
flat,financial district,3.0,3.0,1,8.0,East,Moderately Old,2087.0,0.0,0.0,1.0,62.0,18.0,Mid Floor,1.8
flat,hi tech city,3.0,3.0,2,5.0,East,Moderately Old,3180.0,1.0,0.0,1.0,106.0,27.0,Mid Floor,5.5
flat,gachibowli,3.0,3.0,1,12.0,East,Relatively New,1740.0,0.0,0.0,1.0,91.0,13.0,High Floor,2.15
flat,gachibowli,3.0,3.0,3,5.0,East,Old Property,2410.0,1.0,1.0,1.0,84.0,10.0,Mid Floor,2.78
flat,nanakramguda,3.0,3.0,1,3.0,East,Old Property,2545.0,0.0,1.0,0.0,49.0,0.0,Mid Floor,2.7
flat,puppalaguda,2.0,2.0,1,9.0,East,Relatively New,1314.0,0.0,0.0,0.0,58.0,19.0,Mid Floor,1.45
flat,narsingi,3.0,3.0,3,22.0,East,Relatively New,2055.0,0.0,0.0,1.0,58.0,0.0,High Floor,2.4
flat,narsingi,3.0,3.0,3,26.0,North-East,Relatively New,2055.0,0.0,0.0,1.0,58.0,0.0,High Floor,2.45
flat,nallagandla,3.0,3.0,1,15.0,East,Relatively New,1875.0,0.0,0.0,1.0,58.0,40.0,High Floor,2.25
flat,gachibowli,3.0,3.0,1,11.0,East,Moderately Old,2040.0,0.0,0.0,1.0,58.0,36.0,High Floor,2.06
flat,narsingi,4.0,5.0,4,1.0,East,New Property,4960.0,0.0,1.0,1.0,177.0,0.0,Low Floor,7.5
flat,gachibowli,2.0,2.0,1,16.0,East,Relatively New,1283.0,0.0,0.0,0.0,58.0,0.0,High Floor,1.38
flat,gachibowli,2.0,2.0,1,6.0,West,Relatively New,1492.0,1.0,0.0,0.0,58.0,0.0,Mid Floor,1.61
flat,miyapur,2.0,2.0,1,3.0,North,Old Property,1275.0,0.0,0.0,1.0,58.0,11.0,Mid Floor,0.72
flat,pjr layout,2.0,2.0,1,4.0,East,Relatively New,1275.0,0.0,0.0,1.0,37.0,14.0,Mid Floor,0.72
flat,kompally,2.0,2.0,1,4.0,East,Relatively New,1200.0,0.0,0.0,0.0,43.0,0.0,Mid Floor,0.67
flat,suchitra,2.0,2.0,1,4.0,East,Relatively New,1200.0,0.0,0.0,0.0,36.0,0.0,Mid Floor,0.67
flat,suchitra,2.0,2.0,1,2.0,West,Relatively New,1174.0,0.0,0.0,0.0,50.0,0.0,Low Floor,0.65
flat,suchitra,2.0,2.0,1,4.0,West,Relatively New,1174.0,0.0,0.0,0.0,50.0,0.0,Mid Floor,0.65
flat,kompally,2.0,2.0,1,3.0,North,Relatively New,1100.0,0.0,0.0,0.0,50.0,0.0,Mid Floor,0.61
flat,kokapet,3.0,3.0,3,6.0,East,Relatively New,1880.0,1.0,0.0,1.0,161.0,0.0,Mid Floor,1.18
flat,kokapet,2.0,2.0,2,5.0,East,Relatively New,1310.0,0.0,0.0,1.0,169.0,0.0,Mid Floor,0.83
flat,hayathnagar,3.0,3.0,3,3.0,North,Relatively New,1504.0,1.0,0.0,1.0,171.0,0.0,Mid Floor,0.74
flat,kondapur,3.0,3.0,3,5.0,East,Relatively New,2250.0,1.0,0.0,1.0,163.0,0.0,Mid Floor,2.36
flat,kondapur,3.0,3.0,3,4.0,East,Relatively New,2200.0,1.0,1.0,1.0,180.0,0.0,Mid Floor,2.31
flat,kondapur,3.0,3.0,3,7.0,East,Relatively New,1870.0,1.0,0.0,1.0,173.0,0.0,Mid Floor,1.87
flat,kondapur,4.0,4.0,4,6.0,West,Relatively New,2860.0,1.0,1.0,1.0,171.0,0.0,Mid Floor,3.0
flat,kondapur,3.0,3.0,3,7.0,East,Relatively New,1890.0,1.0,1.0,1.0,164.0,0.0,Mid Floor,2.0
flat,patancheruvu,2.0,2.0,1,4.0,East,Relatively New,1091.0,0.0,0.0,1.0,145.0,0.0,Mid Floor,0.6
flat,patancheruvu,2.0,2.0,1,4.0,North,Relatively New,1046.0,0.0,0.0,1.0,125.0,0.0,Mid Floor,0.58
flat,patancheruvu,3.0,3.0,3,3.0,West,Relatively New,1542.0,0.0,0.0,0.0,125.0,0.0,Mid Floor,0.85
flat,patancheruvu,3.0,3.0,3,3.0,West,Relatively New,1577.0,0.0,1.0,0.0,123.0,0.0,Mid Floor,0.87
flat,patancheruvu,2.0,2.0,1,3.0,West,Relatively New,1050.0,0.0,0.0,0.0,85.0,0.0,Mid Floor,0.58
flat,gachibowli,3.0,3.0,1,5.0,East,Relatively New,1600.0,0.0,0.0,1.0,241.0,0.0,Mid Floor,1.55
flat,gachibowli,2.0,2.0,1,12.0,North-East,Relatively New,1200.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.16
flat,nallagandla,3.0,3.0,1,5.0,North,Relatively New,1700.0,0.0,0.0,1.0,241.0,0.0,Mid Floor,1.8
flat,gachibowli,2.0,2.0,1,15.0,North-East,Relatively New,1200.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.16
flat,gachibowli,3.0,3.0,2,5.0,East,Relatively New,1600.0,0.0,0.0,1.0,58.0,0.0,Mid Floor,1.55
flat,nallagandla,3.0,3.0,1,5.0,East,Relatively New,1700.0,0.0,0.0,1.0,58.0,0.0,Mid Floor,1.8
flat,nallagandla,2.0,2.0,1,22.0,East,Relatively New,1200.0,0.0,0.0,1.0,58.0,0.0,High Floor,1.32
flat,gachibowli,4.0,4.0,2,13.0,East,Relatively New,2200.0,0.0,0.0,1.0,234.0,61.0,High Floor,2.05
flat,financial district,3.0,3.0,2,7.0,North,Relatively New,1800.0,0.0,0.0,1.0,199.0,0.0,Mid Floor,1.65
flat,hi tech city,3.0,3.0,2,18.0,East,Moderately Old,3180.0,0.0,0.0,1.0,115.0,41.0,High Floor,5.4
flat,krishna reddy pet,2.0,2.0,1,2.0,Not Available,New Property,1230.0,0.0,0.0,1.0,37.0,0.0,Low Floor,0.49
flat,krishna reddy pet,2.0,2.0,1,3.0,East,New Property,1070.0,0.0,0.0,0.0,65.0,0.0,Mid Floor,0.41
flat,gachibowli,4.0,4.0,3,8.0,North-East,New Property,2848.0,0.0,1.0,1.0,241.0,0.0,Mid Floor,2.95
flat,film nagar,4.0,4.0,3,3.0,East,Relatively New,3300.0,1.0,0.0,0.0,50.0,0.0,Mid Floor,3.5
flat,nizampet,2.0,2.0,2,0.0,North,Moderately Old,1110.0,1.0,0.0,1.0,45.0,29.0,Low Floor,0.51
flat,nagole,3.0,3.0,2,4.0,East,Relatively New,2300.0,0.0,0.0,0.0,42.0,0.0,Mid Floor,1.33
flat,uppal,3.0,3.0,2,5.0,East,Relatively New,2300.0,0.0,0.0,0.0,42.0,0.0,Mid Floor,1.33
flat,nagole,3.0,3.0,2,4.0,West,Relatively New,2300.0,0.0,0.0,0.0,35.0,0.0,Mid Floor,1.33
flat,nagole,3.0,3.0,2,3.0,East,Relatively New,2300.0,0.0,0.0,0.0,42.0,0.0,Mid Floor,1.33
flat,nagole,3.0,3.0,2,2.0,East,Relatively New,2300.0,0.0,0.0,0.0,42.0,0.0,Low Floor,1.33
flat,gandipet,2.0,2.0,1,4.0,East,Relatively New,1395.0,0.0,0.0,1.0,58.0,25.0,Mid Floor,1.4
flat,banjara hills,3.0,3.0,1,5.0,East,Moderately Old,3000.0,0.0,0.0,1.0,50.0,20.0,Mid Floor,3.75
flat,muppas panchavati colony,3.0,3.0,3,3.0,West,Relatively New,1865.0,0.0,0.0,1.0,52.0,0.0,Mid Floor,1.12
flat,muppas panchavati colony,3.0,3.0,3,3.0,West,Relatively New,1850.0,0.0,0.0,0.0,43.0,0.0,Mid Floor,1.16
flat,alkapoor township,3.0,3.0,2,3.0,West,Relatively New,1750.0,0.0,0.0,0.0,45.0,0.0,Mid Floor,0.92
flat,muppas panchavati colony,2.0,2.0,2,6.0,West,Relatively New,1200.0,0.0,0.0,0.0,38.0,0.0,Mid Floor,0.72
flat,muppas panchavati colony,2.0,2.0,2,3.0,East,Relatively New,1250.0,0.0,0.0,0.0,45.0,0.0,Mid Floor,0.75
flat,puppalaguda,3.0,3.0,1,30.0,North-East,Relatively New,1835.0,0.0,0.0,1.0,143.0,0.0,High Floor,2.3
flat,neknampur,2.0,2.0,2,3.0,West,Relatively New,1200.0,1.0,1.0,1.0,50.0,0.0,Mid Floor,0.6
flat,gachibowli,4.0,4.0,2,18.0,East,Relatively New,2500.0,0.0,1.0,1.0,241.0,0.0,High Floor,2.85
flat,kondapur,2.0,2.0,1,7.0,East,Relatively New,980.0,0.0,0.0,1.0,177.0,0.0,Mid Floor,1.52
flat,nallagandla,3.0,3.0,2,1.0,North-East,Old Property,1500.0,0.0,0.0,0.0,195.0,39.0,Low Floor,1.8
flat,hafeezpet,2.0,2.0,1,3.0,East,New Property,1100.0,0.0,0.0,0.0,27.0,0.0,Mid Floor,0.72
flat,hafeezpet,2.0,2.0,1,3.0,East,New Property,1287.0,0.0,0.0,0.0,58.0,0.0,Mid Floor,0.87
flat,hafeezpet,2.0,2.0,1,2.0,East,Relatively New,1200.0,0.0,0.0,0.0,50.0,0.0,Low Floor,0.82
flat,hafeezpet,2.0,2.0,1,2.0,East,Relatively New,1039.0,0.0,0.0,0.0,43.0,0.0,Low Floor,0.71
flat,hafeezpet,2.0,2.0,1,3.0,East,Relatively New,1127.0,0.0,0.0,0.0,27.0,0.0,Mid Floor,0.7
flat,hafeezpet,2.0,2.0,1,2.0,East,Relatively New,1238.0,0.0,0.0,0.0,43.0,0.0,Low Floor,0.85
flat,hafeezpet,3.0,3.0,1,4.0,West,Relatively New,1819.0,0.0,0.0,0.0,51.0,0.0,Mid Floor,1.24
flat,isnapur,3.0,3.0,1,3.0,West,Relatively New,1428.0,0.0,0.0,0.0,36.0,0.0,Mid Floor,0.77
flat,isnapur,3.0,3.0,1,4.0,West,Relatively New,1273.0,0.0,0.0,0.0,36.0,0.0,Mid Floor,0.7
flat,aminpur,2.0,2.0,1,2.0,East,Relatively New,1100.0,0.0,0.0,0.0,45.0,0.0,Low Floor,0.6
flat,aminpur,3.0,3.0,2,3.0,East,Relatively New,1555.0,0.0,0.0,0.0,28.0,0.0,Mid Floor,0.95
flat,aminpur,2.0,2.0,1,2.0,West,Relatively New,1265.0,0.0,0.0,0.0,42.0,0.0,Low Floor,0.78
flat,aminpur,3.0,3.0,1,3.0,West,Relatively New,1420.0,0.0,0.0,0.0,45.0,0.0,Mid Floor,0.83
flat,aminpur,2.0,2.0,1,3.0,East,Relatively New,1065.0,0.0,0.0,0.0,37.0,0.0,Mid Floor,0.67
flat,aminpur,3.0,3.0,1,2.0,East,Relatively New,1500.0,0.0,0.0,0.0,20.0,0.0,Low Floor,0.82
flat,aminpur,3.0,3.0,1,3.0,East,Relatively New,1575.0,0.0,0.0,0.0,45.0,0.0,Mid Floor,0.96
flat,tellapur,2.0,2.0,1,3.0,East,Relatively New,1305.0,0.0,0.0,0.0,42.0,0.0,Mid Floor,0.83
flat,tellapur,2.0,2.0,1,3.0,East,Relatively New,1121.0,0.0,0.0,0.0,51.0,0.0,Mid Floor,0.73
